SENTENCE #,WORD,POS_TAG
64,donte,VERB
64,të,PART
64,fitonte,VERB
64,para,ADV
64,si,SCONJ
64,adoleshent,NOUN
64,.,PUNCT
65,Nuk,PART
65,kam,AUX
65,pasur,VERB
65,kureshtje,NOUN
65,për,ADP
65,kinemanë,NOUN
65,",",PUNCT
65,si,SCONJ
65,një,DET
65,adoleshent,NOUN
65,i,DET
65,zakonshëm,ADJ
65,i,DET
65,interesuar,ADJ
65,për,ADP
65,kinemanë,NOUN
65,.,PUNCT
66,Nisa,VERB
66,të,PART
66,bëja,VERB
66,filma,NOUN
66,në,ADP
66,mes,NOUN
66,të,DET
66,krizës,NOUN
66,së,DET
66,raketave,NOUN
66,kubane,ADJ
66,.,PUNCT
67,Kjo,PRON
67,ishte,VERB
67,një,DET
67,shkas,NOUN
67,.,PUNCT
68,Vija,NOUN
68,rrotull,ADV
68,me,ADP
68,miqtë,NOUN
68,e,DET
68,mi,PRON
68,duke,PART
68,pirë,VERB
68,verë,NOUN
68,të,DET
68,kuqe,ADJ
68,shumë,ADV
68,të,DET
68,keqe,ADJ
68,e,CCONJ
68,duke,PART
68,pritur,VERB
68,vdekjen,NOUN
68,.,PUNCT
69,E,DET
69,gjithë,PRON
69,bota,NOUN
69,priste,VERB
69,një,DET
69,luftë,NOUN
69,të,DET
69,ftohtë,ADJ
69,të,DET
69,re,ADJ
69,dhe,CCONJ
69,sidomos,PART
69,të,DET
69,rinjtë,NOUN
69,ishin,VERB
69,më,PART
69,të,DET
69,ndjeshëm,ADJ
69,për,ADP
69,këtë,PRON
69,.,PUNCT
70,Unë,PRON
70,shita,VERB
70,gjithçka,PRON
70,kisha,VERB
70,dhe,CCONJ
70,isha,VERB
70,gati,ADV
70,që,PRON
70,për,PART
70,të,PART
70,shpëtuar,VERB
70,kokën,NOUN
70,",",PUNCT
70,të,PART
70,arratisesha,VERB
70,në,ADP
70,Zelandën,PROPN
70,e,DET
70,Re,ADJ
70,.,PUNCT
71,Kisha,AUX
71,gjetur,VERB
71,edhe,CCONJ
71,se,SCONJ
71,si,SCONJ
71,të,PART
71,shkoja,VERB
71,deri,ADP
71,atje,ADV
71,.,PUNCT
72,Kjo,PRON
72,ka,AUX
72,ndodhur,VERB
72,shumë,PRON
72,kohë,NOUN
72,përpara,ADP
72,internetit,NOUN
72,.,PUNCT
73,Nuk,PART
73,kisha,VERB
73,ndër,ADP
73,mend,NOUN
73,të,PART
73,fluturoja,VERB
73,",",PUNCT
73,do,PART
73,të,PART
73,udhëtoja,VERB
73,me,ADP
73,anije,NOUN
73,.,PUNCT
74,E,NOUN
74,.,PUNCT
75,D,PUNCT
75,:,PUNCT
75,Ishin,VERB
75,vitet,NOUN
75,60,NUM
75,.,PUNCT
76,Xh,PROPN
76,.,PUNCT
77,Xh,PROPN
77,:,PUNCT
77,Fillimi,PROPN
77,i,DET
77,viteve,NOUN
77,60,NUM
77,",",PUNCT
77,viti,NOUN
77,1962,NUM
77,.,PUNCT
78,E,CCONJ
78,pikërisht,ADV
78,kur,SCONJ
78,kisha,AUX
78,bërë,VERB
78,gati,ADV
78,gjithçka,PRON
78,",",PUNCT
78,kriza,NOUN
78,e,DET
78,raketave,NOUN
78,kubane,ADJ
78,mori,VERB
78,fund,NOUN
78,dhe,CCONJ
78,unë,PRON
78,as,CCONJ
78,që,PRON
78,kisha,AUX
78,vdekur,VERB
78,.,PUNCT
79,Kështu,ADV
79,do,PART
79,të,PART
79,mbërrija,VERB
79,në,ADP
79,Zelandën,PROPN
79,e,DET
79,Re,ADJ
79,pa,ADP
79,para,NOUN
79,",",PUNCT
79,isha,VERB
79,19,NUM
79,vjeç,NOUN
79,atë,PRON
79,kohë,NOUN
79,",",PUNCT
79,njeri,NOUN
79,nuk,PART
79,njihja,VERB
79,",",PUNCT
79,atëherë,ADV
79,ndërrova,VERB
79,mendje,NOUN
79,.,PUNCT
80,Një,DET
80,verë,NOUN
80,më,PART
80,përpara,ADV
80,kisha,AUX
80,udhëtuar,VERB
80,me,ADP
80,autostop,NOUN
80,në,ADP
80,Evropë,PROPN
80,.,PUNCT
81,Papritur,VERB
81,vendosa,VERB
81,të,PART
81,blej,VERB
81,një,DET
81,"""",PUNCT
81,Bolex,PROPN
81,"""",PUNCT
81,",",PUNCT
81,një,DET
81,kamera,NOUN
81,jashtë,ADP
81,mode,ADJ
81,",",PUNCT
81,në,ADP
81,16,NUM
81,milimetër,NOUN
81,",",PUNCT
81,dhe,CCONJ
81,doja,VERB
81,të,PART
81,shkoja,VERB
81,në,ADP
81,Itali,PROPN
81,.,PUNCT
82,Në,ADP
82,janar,NOUN
82,1963,NUM
82,realizova,VERB
82,filmin,NOUN
82,tim,PRON
82,të,DET
82,parë,ADJ
82,me,ADP
82,familjen,NOUN
82,që,PRON
82,më,PRON
82,kishte,AUX
82,marrë,VERB
82,në,ADP
82,autostop,NOUN
82,1,NUM
82,vit,NOUN
82,e,CCONJ
82,gjysmë,ADV
82,më,PART
82,përpara,ADV
82,.,PUNCT
83,E,NOUN
83,.,PUNCT
84,D,X
84,:,PUNCT
84,Si,SCONJ
84,ndodhi,VERB
84,që,PRON
84,u,PART
84,përfshitë,VERB
84,në,ADP
84,lëvizjen,NOUN
84,politike,ADJ
84,të,DET
84,viteve,NOUN
84,gjashtëdhjetë,NUM
84,?,PUNCT
85,Xh,PROPN
85,.,PUNCT
86,Xh,PROPN
86,:,PUNCT
86,Në,ADP
86,Newsreels,PROPN
86,?,PUNCT
87,Në,ADP
87,atë,PRON
87,kohë,NOUN
87,",",PUNCT
87,Amerika,PROPN
87,kishte,VERB
87,vetëm,ADV
87,kanalet,NOUN
87,informative,ADJ
87,ABC,PROPN
87,News,PROPN
87,",",PUNCT
87,CBS,PROPN
87,",",PUNCT
87,NBC,PROPN
87,dhe,CCONJ
87,gjithë,PRON
87,informacionin,NOUN
87,do,PART
87,ta,_
87,merrje,VERB
87,prej,ADP
87,tyre,PRON
87,.,PUNCT
88,Jo,PART
88,unë,PRON
88,",",PUNCT
88,por,CCONJ
88,një,DET
88,masë,NOUN
88,e,DET
88,gjerë,ADJ
88,njerëzish,ADV
88,në,ADP
88,të,DET
88,gjithë,PRON
88,vendin,NOUN
88,-,PUNCT
88,Amerika,PROPN
88,është,VERB
88,vend,NOUN
88,i,DET
88,madh,ADJ
88,-,PUNCT
88,u,PART
88,ngrit,VERB
88,njëherësh,ADV
88,dhe,CCONJ
88,shumë,ADV
88,të,DET
88,rinj,ADJ
88,ishin,VERB
88,në,ADP
88,në,ADP
88,mendje,NOUN
88,që,PRON
88,ne,PRON
88,duhet,AUX
88,të,PART
88,bëjmë,VERB
88,një,DET
88,media,NOUN
88,tonën,NOUN
88,.,PUNCT
89,Vepruan,VERB
89,kështu,ADV
89,në,ADP
89,mënyrë,NOUN
89,spontane,ADJ
89,në,ADP
89,San,PROPN
89,Francisko,PROPN
89,",",PUNCT
89,An,PUNCT
89,Arbor,PROPN
89,",",PUNCT
89,Nju,PROPN
89,Jork,PROPN
89,",",PUNCT
89,Çikago,PROPN
89,",",PUNCT
89,të,DET
89,gjithë,PRON
89,po,PART
89,bënin,VERB
89,të,DET
89,njëjtën,ADJ
89,gjë,NOUN
89,",",PUNCT
89,derisa,SCONJ
89,vendosën,VERB
89,që,PRON
89,duhet,AUX
89,të,PART
89,punojmë,VERB
89,së,PART
89,bashku,ADV
89,dhe,CCONJ
89,kështu,ADV
89,u,PART
89,krijua,VERB
89,Zhurnali,PROPN
89,ynë,PRON
89,",",PUNCT
89,një,DET
89,lloj,NOUN
89,ombrelle,ADJ
89,ku,ADV
89,u,PART
89,bashkuan,VERB
89,grupe,NOUN
89,të,DET
89,ndryshme,ADJ
89,.,PUNCT
90,Unë,PRON
90,u,PART
90,përfshiva,VERB
90,në,ADP
90,rrjetin,NOUN
90,fillestar,ADJ
90,në,ADP
90,Çikago,PROPN
90,",",PUNCT
90,por,CCONJ
90,shumë,ADV
90,shpejt,ADV
90,u,PART
90,shkëputa,VERB
90,",",PUNCT
90,sepse,SCONJ
90,njerëzit,NOUN
90,e,DET
90,artit,NOUN
90,dhe,CCONJ
90,ata,PRON
90,të,DET
90,politikës,NOUN
90,kishin,VERB
90,interesa,NOUN
90,të,DET
90,ndryshme,ADJ
90,.,PUNCT
91,Dhe,CCONJ
91,politikanët,NOUN
91,si,SCONJ
91,politikanë,NOUN
91,",",PUNCT
91,prireshin,VERB
91,t,PRON
91,',PUNCT
91,i,PRON
91,shkelnin,VERB
91,artistët,NOUN
91,.,PUNCT
92,Unë,PRON
92,isha,VERB
92,njësoj,ADV
92,si,SCONJ
92,ata,PRON
92,",",PUNCT
92,por,CCONJ
92,nuk,PART
92,më,PRON
92,pëlqente,VERB
92,që,SCONJ
92,njerëzit,NOUN
92,politikë,ADJ
92,po,PART
92,merrnin,VERB
92,pushtetin,NOUN
92,.,PUNCT
93,Sidoqoftë,CCONJ
93,kjo,PRON
93,është,VERB
93,puna,NOUN
93,e,DET
93,tyre,PRON
93,.,PUNCT
94,E,NOUN
94,.,PUNCT
95,D,PUNCT
95,:,PUNCT
95,Politika,PROPN
95,dhe,CCONJ
95,tema,NOUN
95,politike,ADJ
95,është,VERB
95,e,DET
95,pranishme,ADJ
95,në,ADP
95,kinemanë,NOUN
95,tuaj,PRON
95,jo,PART
95,drejtpërdrejt,ADV
95,.,PUNCT
96,Mund,AUX
96,të,PART
96,përmend,VERB
96,filmin,NOUN
96,"""",PUNCT
96,Parabola,PROPN
96,"""",PUNCT
96,që,PRON
96,keni,AUX
96,realizuar,VERB
96,në,ADP
96,vitin,NOUN
96,2007,NUM
96,për,ADP
96,epokën,NOUN
96,e,DET
96,Bushit,PROPN
96,.,PUNCT
97,Xh,PROPN
97,.,PUNCT
98,Xh,PROPN
98,:,PUNCT
98,Gjithnjë,PROPN
98,kam,AUX
98,qenë,VERB
98,i,DET
98,ndërgjegjshëm,ADJ
98,politikisht,ADV
98,dhe,CCONJ
98,kam,AUX
98,qenë,VERB
98,aktivist,NOUN
98,.,PUNCT
99,Kam,AUX
99,bërë,VERB
99,dy,NUM
99,vjet,NOUN
99,burg,NOUN
99,",",PUNCT
99,sepse,SCONJ
99,kam,AUX
99,refuzuar,VERB
99,të,PART
99,hyj,VERB
99,në,ADP
99,ushtrinë,NOUN
99,amerikane,ADJ
99,.,PUNCT
100,Do,PART
100,të,PART
100,refuzoja,VERB
100,të,PART
100,shkoja,VERB
100,në,ADP
100,çfarëdolloj,PRON
100,ushtrie,NOUN
100,",",PUNCT
100,sepse,SCONJ
100,nuk,PART
100,besoj,VERB
100,që,SCONJ
100,përgjegjësia,NOUN
100,personale,ADJ
100,duhet,AUX
100,dorëzuar,VERB
100,që,SCONJ
100,të,DET
100,tjerët,PRON
100,t,PRON
100,',PUNCT
100,ju,PRON
100,thonë,VERB
100,:,PUNCT
100,Shko,ADV
100,dhe,CCONJ
100,vrit,VERB
100,!,PUNCT
101,Nëse,SCONJ
101,do,PART
101,të,PART
101,isha,VERB
101,në,ADP
101,Gjermani,PROPN
101,",",PUNCT
101,do,PART
101,kisha,AUX
101,vdekur,VERB
101,.,PUNCT
102,Kam,AUX
102,pasur,VERB
102,këtë,PRON
102,vetëdije,NOUN
102,që,PRON
102,fëmijë,NOUN
102,",",PUNCT
102,lexoja,VERB
102,gazetat,NOUN
102,e,DET
102,Uashingtonit,PROPN
102,",",PUNCT
102,po,PART
102,kështu,ADV
102,në,ADP
102,rini,NOUN
102,reagoja,VERB
102,.,PUNCT
103,Si,SCONJ
103,kineast,NOUN
103,",",PUNCT
103,unë,PRON
103,nuk,PART
103,dua,VERB
103,ta,_
103,quaj,VERB
103,veten,PRON
103,artist,NOUN
103,",",PUNCT
103,por,CCONJ
103,të,DET
103,tjerët,PRON
103,thonë,VERB
103,që,SCONJ
103,jam,NOUN
103,.,PUNCT
104,.,PUNCT
105,.,PUNCT
106,E,NOUN
106,.,PUNCT
107,D,PUNCT
107,:,PUNCT
107,Dhe,CCONJ
107,si,SCONJ
107,e,PRON
107,quani,VERB
107,veten,PRON
107,?,PUNCT
108,Xh,PROPN
108,.,PUNCT
109,Xh,PROPN
109,:,PUNCT
109,Jam,VERB
109,një,DET
109,ndër,ADP
109,të,DET
109,shumtët,NOUN
109,e,DET
109,këtij,PRON
109,planeti,NOUN
109,",",PUNCT
109,as,CCONJ
109,më,PART
109,i,DET
109,mirë,ADJ
109,e,CCONJ
109,as,CCONJ
109,më,PART
109,i,DET
109,keq,ADJ
109,se,SCONJ
109,çdokush,PRON
109,tjetër,PRON
109,.,PUNCT
110,Të,PART
110,bësh,VERB
110,film,NOUN
110,nuk,PART
110,është,VERB
110,ndonjë,PRON
110,punë,NOUN
110,e,DET
110,madhe,ADJ
110,.,PUNCT
111,Ka,AUX
111,qëlluar,VERB
111,që,PRON
111,bëj,VERB
111,këtë,PRON
111,që,PRON
111,bëj,VERB
111,.,PUNCT
112,Por,CCONJ
112,si,SCONJ
112,vëzhgues,NOUN
112,i,DET
112,botës,NOUN
112,",",PUNCT
112,siç,SCONJ
112,mund,AUX
112,ta,_
112,konsideroja,VERB
112,veten,PRON
112,",",PUNCT
112,vështroj,VERB
112,botën,NOUN
112,",",PUNCT
112,gjej,VERB
112,diçka,PRON
112,që,PRON
112,më,PRON
112,intereson,VERB
112,dhe,CCONJ
112,ndoshta,ADV
112,ndërtoj,VERB
112,një,DET
112,histori,NOUN
112,.,PUNCT
113,Nuk,PART
113,shkruaj,VERB
113,skenarë,NOUN
113,",",PUNCT
113,nuk,PART
113,kam,VERB
113,ndonjë,PRON
113,ide,NOUN
113,paraprake,ADJ
113,",",PUNCT
113,kur,SCONJ
113,e,PRON
113,shoh,VERB
113,veten,PRON
113,në,ADP
113,ndonjë,PRON
113,rrethanë,NOUN
113,-,PUNCT
113,shumë,PRON
113,rrethana,NOUN
113,të,DET
113,tilla,PRON
113,i,PRON
113,kam,AUX
113,filmuar,VERB
113,në,ADP
113,Spanjë,PROPN
113,",",PUNCT
113,Itali,PROPN
113,",",PUNCT
113,Gjermani,PROPN
113,",",PUNCT
113,Portugali,PROPN
113,dhe,CCONJ
113,në,ADP
113,Shtetet,NOUN
113,e,DET
113,Bashkuara,ADJ
113,-,PUNCT
113,dhe,CCONJ
113,gjej,VERB
113,diçka,NOUN
113,interesante,ADJ
113,",",PUNCT
113,atëherë,ADV
113,duhet,AUX
113,të,PART
113,kërkoj,VERB
113,dikë,PRON
113,që,PRON
113,më,PRON
113,krijon,VERB
113,mundësinë,NOUN
113,të,DET
113,xhiroj,NOUN
113,në,ADP
113,në,ADP
113,shtëpi,NOUN
113,",",PUNCT
113,dikë,PRON
113,që,PRON
113,ka,AUX
113,dëshirë,VERB
113,të,PART
113,luajë,VERB
113,në,ADP
113,film,NOUN
113,dhe,CCONJ
113,kur,SCONJ
113,mund,AUX
113,t,PRON
113,',PUNCT
113,i,PRON
113,kem,VERB
113,të,DET
113,gjitha,PRON
113,këto,PRON
113,bashkë,NOUN
113,",",PUNCT
113,përpiqemi,VERB
113,ta,_
113,bëjmë,VERB
113,filmin,NOUN
113,dhe,CCONJ
113,të,PART
113,shohim,VERB
113,ç,NOUN
113,',PUNCT
113,mund,NOUN
113,të,DET
113,dalë,ADJ
113,.,PUNCT
114,Nuk,PART
114,krijoj,VERB
114,asnjë,PRON
114,parashikim,NOUN
114,.,PUNCT
115,Për,ADP
115,shembull,NOUN
115,",",PUNCT
115,"""",PUNCT
115,Gjithë,PRON
115,Vermerët,PROPN
115,në,ADP
115,Nju,PROPN
115,Jork,PROPN
115,"""",PUNCT
115,nuk,PART
115,ka,VERB
115,kurrfarë,NOUN
115,skenari,NOUN
115,.,PUNCT
116,Dija,VERB
116,vetëm,ADV
116,se,SCONJ
116,si,SCONJ
116,duhej,AUX
116,të,PART
116,ishte,VERB
116,sekuenca,NOUN
116,e,DET
116,fundit,ADJ
116,.,PUNCT
117,Përndryshe,ADV
117,",",PUNCT
117,gjithçka,PRON
117,tjetër,PRON
117,u,PART
117,krijua,VERB
117,rrugës,NOUN
117,duke,PART
117,u,PART
117,realizuar,VERB
117,.,PUNCT
118,"""",PUNCT
118,Parabola,PROPN
118,"""",PUNCT
118,është,AUX
118,krijuar,VERB
118,nga,ADP
118,zeroja,NOUN
118,.,PUNCT
119,Ishte,VERB
119,viti,NOUN
119,2007,NUM
119,",",PUNCT
119,Lufta,PROPN
119,në,ADP
119,Irak,PROPN
119,vazhdonte,VERB
119,",",PUNCT
119,efekti,NOUN
119,i,DET
119,11,NUM
119,shtatorit,NOUN
119,dhe,CCONJ
119,epokës,NOUN
119,së,DET
119,Bushit,PROPN
119,ishte,VERB
119,akoma,ADV
119,shumë,ADV
119,i,DET
119,fortë,ADJ
119,në,ADP
119,Amerikë,PROPN
119,dhe,CCONJ
119,una,NOUN
119,u,PART
119,nisa,VERB
119,ta,_
119,trajtoja,VERB
119,atë,PRON
119,në,ADP
119,mënyrë,NOUN
119,poetike,ADJ
119,.,PUNCT
120,Nuk,PART
120,doja,VERB
120,të,PART
120,dilja,VERB
120,përballë,ADV
120,",",PUNCT
120,prandaj,SCONJ
120,është,VERB
120,film,NOUN
120,shumë,ADV
120,i,DET
120,çuditshëm,ADJ
120,.,PUNCT
121,Amerika,PROPN
121,ishte,VERB
121,vend,NOUN
121,i,DET
121,çuditshëm,ADJ
121,atë,PRON
121,kohë,NOUN
121,",",PUNCT
121,dhe,CCONJ
121,është,VERB
121,akoma,ADV
121,.,PUNCT
122,E,NOUN
122,.,PUNCT
123,D,X
123,:,PUNCT
123,Te,ADP
123,ky,PRON
123,film,NOUN
123,nuk,PART
123,është,VERB
123,vetëm,ADV
123,politikja,NOUN
123,që,PRON
123,i,PRON
123,takon,VERB
123,sferës,NOUN
123,politike,ADJ
123,",",PUNCT
123,është,VERB
123,edhe,PART
123,politikja,NOUN
123,e,DET
123,kulturës,NOUN
123,së,DET
123,televizionit,NOUN
123,.,PUNCT
124,Ekzistojnë,VERB
124,natyra,NOUN
124,të,DET
124,ndryshme,ADJ
124,të,DET
124,politikes,NOUN
124,.,PUNCT
125,Xh,PROPN
125,.,PUNCT
126,Xh,PROPN
126,:,PUNCT
126,Kultura,PROPN
126,është,VERB
126,politike,ADJ
126,",",PUNCT
126,politike,ADJ
126,është,VERB
126,edhe,CCONJ
126,mënyra,NOUN
126,si,SCONJ
126,e,PRON
126,shfaq,VERB
126,veten,PRON
126,shoqëria,NOUN
126,.,PUNCT
127,Shoqërorja,NOUN
127,dhe,CCONJ
127,politikja,NOUN
127,janë,VERB
127,e,DET
127,njëjta,ADJ
127,gjë,NOUN
127,",",PUNCT
127,nuk,PART
127,mund,AUX
127,t,PART
127,',PUNCT
127,i,PART
127,shkëpusësh,VERB
127,.,PUNCT
128,Bota,NOUN
128,ku,ADV
128,jetojmë,VERB
128,përpiqet,VERB
128,t,ADV
128,',PUNCT
128,i,ADV
128,shkëpusë,VERB
128,.,PUNCT
129,Për,ADP
129,shembull,NOUN
129,",",PUNCT
129,sot,ADV
129,po,PART
129,i,PRON
129,përgjigjesha,VERB
129,dikujt,NOUN
129,në,ADP
129,facebook,NOUN
129,",",PUNCT
129,mjet,NOUN
129,që,PRON
129,e,PRON
129,përdor,VERB
129,shumë,ADV
129,.,PUNCT
130,Ai,PRON
130,shkruante,VERB
130,për,ADP
130,një,DET
130,film,NOUN
130,që,PRON
130,ishte,AUX
130,shfaqur,VERB
130,në,ADP
130,Festivalin,PROPN
130,e,DET
130,Ai,PRON
130,e,PRON
130,përshkruante,VERB
130,si,SCONJ
130,një,DET
130,film,NOUN
130,idiot,ADJ
130,me,ADP
130,aktorë,NOUN
130,të,DET
130,famshëm,ADJ
130,.,PUNCT
131,Po,PART
131,diskutonim,VERB
131,për,ADP
131,këtë,PRON
131,temë,NOUN
131,.,PUNCT
132,I,PRON
132,shkruaja,VERB
132,që,SCONJ
132,Sundance,PROPN
132,-,PUNCT
132,i,PROPN
132,dikur,ADV
132,ka,AUX
132,qenë,VERB
132,festival,NOUN
132,interesant,ADJ
132,për,ADP
132,kinemanë,NOUN
132,e,DET
132,pavarur,ADJ
132,",",PUNCT
132,ndërsa,CCONJ
132,tani,ADV
132,është,VERB
132,një,DET
132,gjë,NOUN
132,e,DET
132,Hollivudit,PROPN
132,",",PUNCT
132,është,VERB
132,thjesht,ADV
132,një,DET
132,tjetër,PRON
132,lloj,NOUN
132,kallëpi,NOUN
132,Hollivudi,PROPN
132,.,PUNCT
133,Sundance,PROPN
133,-,PUNCT
133,i,PROPN
133,është,AUX
133,korruptuar,VERB
133,aq,ADV
133,shumë,ADV
133,",",PUNCT
133,sa,ADV
133,nuk,PART
133,ka,VERB
133,më,PART
133,fare,ADV
133,lidhje,NOUN
133,me,ADP
133,punët,NOUN
133,e,DET
133,pavarura,ADJ
133,.,PUNCT
134,Prandaj,PROPN
134,Trampi,PROPN
134,[,PUNCT
134,Donald,PROPN
134,Trump,PROPN
134,],PUNCT
134,do,PART
134,të,PART
134,fitojë,VERB
134,",",PUNCT
134,do,PART
134,të,PART
134,rizgjidhet,VERB
134,.,PUNCT
135,Djali,NOUN
135,më,PRON
135,shkruante,VERB
135,se,SCONJ
135,kjo,PRON
135,gjë,NOUN
135,nuk,PART
135,ka,VERB
135,lidhje,NOUN
135,me,ADP
135,filmin,NOUN
135,idiot,ADJ
135,që,PRON
135,kishte,AUX
135,parë,VERB
135,.,PUNCT
136,Në,ADP
136,fakt,NOUN
136,",",PUNCT
136,po,PART
136,",",PUNCT
136,ka,VERB
136,një,DET
136,lidhje,NOUN
136,",",PUNCT
136,sepse,SCONJ
136,keni,AUX
136,rënë,VERB
136,aq,ADV
136,poshtë,ADV
136,",",PUNCT
136,sa,SCONJ
136,edhe,PART
136,Sundace,PROPN
136,-,PUNCT
136,i,PROPN
136,që,PRON
136,ka,AUX
136,qenë,VERB
136,një,DET
136,ngjarje,NOUN
136,e,DET
136,madhe,ADJ
136,liberale,ADJ
136,dhe,CCONJ
136,bla,PROPN
136,bla,PROPN
136,bla,PROPN
136,në,ADP
136,Amerikë,PROPN
136,",",PUNCT
136,tani,ADV
136,është,AUX
136,bërë,VERB
136,thjesht,ADV
136,Hollivud,PROPN
136,.,PUNCT
137,Dhe,CCONJ
137,shoqëria,NOUN
137,thotë,VERB
137,mos,PART
137,bëni,VERB
137,lidhje,NOUN
137,të,DET
137,këtij,PRON
137,lloji,NOUN
137,",",PUNCT
137,mos,PART
137,e,PRON
137,lidhni,VERB
137,kulturën,NOUN
137,me,ADP
137,politikën,NOUN
137,",",PUNCT
137,kur,SCONJ
137,këto,PRON
137,nuk,PART
137,mund,AUX
137,të,PART
137,ndahen,VERB
137,.,PUNCT
138,E,NOUN
138,.,PUNCT
139,D,PUNCT
139,:,PUNCT
139,Çfarë,PRON
139,është,VERB
139,e,DET
139,pavarur,ADJ
139,sot,ADV
139,në,ADP
139,kinema,NOUN
139,?,PUNCT
140,Xh,PROPN
140,.,PUNCT
141,Xh,PROPN
141,:,PUNCT
141,Së,DET
141,pari,PRON
141,",",PUNCT
141,fjala,NOUN
141,"""",PUNCT
141,indipendente,PROPN
141,"""",PUNCT
141,është,VERB
141,e,DET
141,pavlerë,ADJ
141,si,SCONJ
141,fjalë,NOUN
141,.,PUNCT
142,Dua,VERB
142,të,PART
142,them,VERB
142,",",PUNCT
142,mënyra,NOUN
142,si,SCONJ
142,e,CCONJ
142,përdorim,NOUN
142,është,VERB
142,e,DET
142,varfër,ADJ
142,.,PUNCT
143,Pavarësia,NOUN
143,ka,VERB
143,të,PART
143,bëjë,VERB
143,jo,PART
143,vetëm,PART
143,me,ADP
143,përmbajtjen,NOUN
143,dhe,CCONJ
143,historinë,NOUN
143,që,PRON
143,tregon,VERB
143,.,PUNCT
144,Njerëzit,NOUN
144,mendojnë,VERB
144,se,SCONJ
144,filmi,NOUN
144,indipendent,ADJ
144,bën,VERB
144,fjalë,NOUN
144,për,ADP
144,njerëz,NOUN
144,të,DET
144,çuditshëm,ADJ
144,e,CCONJ
144,të,DET
144,pazakontë,ADJ
144,.,PUNCT
145,Kjo,PRON
145,nuk,PART
145,ka,VERB
145,të,PART
145,bëjë,VERB
145,fare,ADV
145,me,ADP
145,pavarësinë,NOUN
145,.,PUNCT
146,A,PART
146,janë,VERB
146,financiarisht,ADV
146,të,DET
146,pavarur,ADJ
146,?,PUNCT
147,Shumica,NOUN
147,e,DET
147,filmave,NOUN
147,që,PRON
147,pretendojnë,VERB
147,se,SCONJ
147,janë,VERB
147,të,DET
147,pavarur,ADJ
147,",",PUNCT
147,nuk,PART
147,janë,VERB
147,.,PUNCT
148,Sa,ADV
148,më,PART
148,shumë,ADV
148,para,ADV
148,të,PART
148,ketë,VERB
148,në,ADP
148,mes,NOUN
148,",",PUNCT
148,aq,ADV
148,më,PART
148,tepër,ADV
148,janë,VERB
148,të,DET
148,detyruar,ADJ
148,të,PART
148,ndrydhen,VERB
148,për,ADP
148,çfarë,PRON
148,duhet,AUX
148,dhe,CCONJ
148,nuk,PART
148,duhet,AUX
148,të,PART
148,tregojnë,VERB
148,.,PUNCT
149,E,DET
149,gjitha,PRON
149,kjo,PRON
149,është,AUX
149,injoruar,VERB
149,krejtësisht,ADV
149,.,PUNCT
150,Edhe,PART
150,e,DET
150,çuditshmja,NOUN
150,mund,AUX
150,të,PART
150,jetë,VERB
150,e,DET
150,pavarur,ADJ
150,",",PUNCT
150,por,CCONJ
150,mund,AUX
150,të,PART
150,kushtojë,VERB
150,10,NUM
150,milionë,NOUN
150,dollarë,NOUN
150,.,PUNCT
151,E,NOUN
151,.,PUNCT
152,D,X
152,:,PUNCT
152,Ju,PRON
152,keni,AUX
152,bërë,VERB
152,filma,NOUN
152,me,ADP
152,zero,NOUN
152,dollarë,NOUN
152,",",PUNCT
152,3,NUM
152,mijë,NOUN
152,dollarë,NOUN
152,",",PUNCT
152,e,CCONJ
152,deri,ADP
152,me,ADP
152,.,PUNCT
153,.,PUNCT
154,.,PUNCT
155,Xh,PROPN
155,.,PUNCT
156,Xh,PROPN
156,:,PUNCT
156,"""",PUNCT
156,Vermerët,PROPN
156,.,PUNCT
157,.,PUNCT
158,.,PUNCT
159,"""",PUNCT
159,është,VERB
159,filmi,NOUN
159,im,PRON
159,më,PART
159,i,DET
159,shtrenjtë,ADJ
159,",",PUNCT
159,që,PRON
159,ka,AUX
159,kushtuar,VERB
159,240,NUM
159,mijë,NOUN
159,dollarë,NOUN
159,",",PUNCT
159,shumë,ADV
159,që,PRON
159,konsiderohet,VERB
159,shumë,ADV
159,",",PUNCT
159,shumë,ADV
159,pak,ADV
159,në,ADP
159,biznesin,NOUN
159,e,DET
159,filmit,NOUN
159,.,PUNCT
160,E,NOUN
160,.,PUNCT
161,D,PUNCT
161,:,PUNCT
161,I,PRON
161,keni,AUX
161,realizuar,VERB
161,këta,PRON
161,filma,NOUN
161,në,ADP
161,shtëpitë,NOUN
161,apo,CCONJ
161,apartamentet,NOUN
161,e,DET
161,miqve,NOUN
161,",",PUNCT
161,në,ADP
161,vende,NOUN
161,të,DET
161,kufizuara,ADJ
161,.,PUNCT
162,Në,ADP
162,këtë,PRON
162,mënyrë,NOUN
162,keni,AUX
162,krijuar,VERB
162,sistemin,NOUN
162,tuaj,PRON
162,për,PART
162,të,PART
162,bërë,VERB
162,kinema,NOUN
162,.,PUNCT
163,Xh,PROPN
163,.,PUNCT
164,Xh,PROPN
164,:,PUNCT
164,Filmat,NOUN
164,e,DET
164,mi,PRON
164,janë,VERB
164,tërësisht,ADV
164,të,DET
164,varur,ADJ
164,nga,ADP
164,zemërgjerësia,NOUN
164,e,DET
164,njerëzve,NOUN
164,.,PUNCT
165,Edhe,CCONJ
165,pse,SCONJ
